skin,fat,muscle,ijv,cca,bloodConc,ijv_SO2
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.4816136638336498,0.36681846938725077,168.0,0.77
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.4816136638336498,0.36014378375357664,168.0,0.77
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.4816136638336498,0.35346909811990257,168.0,0.77
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.4816136638336498,0.34679441248622844,168.0,0.77
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.4816136638336498,0.3401197268525543,168.0,0.77
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.4816136638336498,0.3334450412188802,168.0,0.77
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.4816136638336498,0.32677035558520606,168.0,0.77
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.4816136638336498,0.32009566995153194,168.0,0.77
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.4816136638336498,0.3134209843178578,168.0,0.77
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.47726332979343433,0.4402400113576661,168.0,0.78
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.47726332979343433,0.433565325723992,168.0,0.78
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.47726332979343433,0.42689064009031785,168.0,0.78
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.47726332979343433,0.4202159544566437,168.0,0.78
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.47726332979343433,0.4135412688229696,168.0,0.78
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.47726332979343433,0.40686658318929547,168.0,0.78
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.47726332979343433,0.4001918975556214,168.0,0.78
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.47726332979343433,0.3935172119219473,168.0,0.78
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.47726332979343433,0.38684252628827315,168.0,0.78
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.47726332979343433,0.380167840654599,168.0,0.78
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.47726332979343433,0.3734931550209249,168.0,0.78
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.47726332979343433,0.36681846938725077,168.0,0.78
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.47726332979343433,0.36014378375357664,168.0,0.78
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.47726332979343433,0.35346909811990257,168.0,0.78
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.47726332979343433,0.34679441248622844,168.0,0.78
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.47726332979343433,0.3401197268525543,168.0,0.78
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.47726332979343433,0.3334450412188802,168.0,0.78
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.47726332979343433,0.32677035558520606,168.0,0.78
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.47726332979343433,0.32009566995153194,168.0,0.78
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.47726332979343433,0.3134209843178578,168.0,0.78
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.472912995753219,0.4402400113576661,168.0,0.79
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.472912995753219,0.433565325723992,168.0,0.79
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.472912995753219,0.42689064009031785,168.0,0.79
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.472912995753219,0.4202159544566437,168.0,0.79
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.472912995753219,0.4135412688229696,168.0,0.79
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.472912995753219,0.40686658318929547,168.0,0.79
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.472912995753219,0.4001918975556214,168.0,0.79
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.472912995753219,0.3935172119219473,168.0,0.79
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.472912995753219,0.38684252628827315,168.0,0.79
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.472912995753219,0.380167840654599,168.0,0.79
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.472912995753219,0.3734931550209249,168.0,0.79
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.472912995753219,0.36681846938725077,168.0,0.79
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.472912995753219,0.36014378375357664,168.0,0.79
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.472912995753219,0.35346909811990257,168.0,0.79
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.472912995753219,0.34679441248622844,168.0,0.79
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.472912995753219,0.3401197268525543,168.0,0.79
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.472912995753219,0.3334450412188802,168.0,0.79
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.472912995753219,0.32677035558520606,168.0,0.79
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.472912995753219,0.32009566995153194,168.0,0.79
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.472912995753219,0.3134209843178578,168.0,0.79
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.46856266171300365,0.4402400113576661,168.0,0.8
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.46856266171300365,0.433565325723992,168.0,0.8
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.46856266171300365,0.42689064009031785,168.0,0.8
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.46856266171300365,0.4202159544566437,168.0,0.8
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.46856266171300365,0.4135412688229696,168.0,0.8
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.46856266171300365,0.40686658318929547,168.0,0.8
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.46856266171300365,0.4001918975556214,168.0,0.8
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.46856266171300365,0.3935172119219473,168.0,0.8
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.46856266171300365,0.38684252628827315,168.0,0.8
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.46856266171300365,0.380167840654599,168.0,0.8
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.46856266171300365,0.3734931550209249,168.0,0.8
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.46856266171300365,0.36681846938725077,168.0,0.8
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.46856266171300365,0.36014378375357664,168.0,0.8
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.46856266171300365,0.35346909811990257,168.0,0.8
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.46856266171300365,0.34679441248622844,168.0,0.8
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.46856266171300365,0.3401197268525543,168.0,0.8
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.46856266171300365,0.3334450412188802,168.0,0.8
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.46856266171300365,0.32677035558520606,168.0,0.8
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.46856266171300365,0.32009566995153194,168.0,0.8
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.46856266171300365,0.3134209843178578,168.0,0.8
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.4642123276727883,0.4402400113576661,168.0,0.81
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.4642123276727883,0.433565325723992,168.0,0.81
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.4642123276727883,0.42689064009031785,168.0,0.81
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.4642123276727883,0.4202159544566437,168.0,0.81
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.4642123276727883,0.4135412688229696,168.0,0.81
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.4642123276727883,0.40686658318929547,168.0,0.81
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.4642123276727883,0.4001918975556214,168.0,0.81
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.4642123276727883,0.3935172119219473,168.0,0.81
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.4642123276727883,0.38684252628827315,168.0,0.81
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.4642123276727883,0.380167840654599,168.0,0.81
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.4642123276727883,0.3734931550209249,168.0,0.81
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.4642123276727883,0.36681846938725077,168.0,0.81
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.4642123276727883,0.36014378375357664,168.0,0.81
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.4642123276727883,0.35346909811990257,168.0,0.81
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.4642123276727883,0.34679441248622844,168.0,0.81
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.4642123276727883,0.3401197268525543,168.0,0.81
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.4642123276727883,0.3334450412188802,168.0,0.81
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.4642123276727883,0.32677035558520606,168.0,0.81
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.4642123276727883,0.32009566995153194,168.0,0.81
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.4642123276727883,0.3134209843178578,168.0,0.81
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.45986199363257296,0.4402400113576661,168.0,0.82
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.45986199363257296,0.433565325723992,168.0,0.82
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.45986199363257296,0.42689064009031785,168.0,0.82
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.45986199363257296,0.4202159544566437,168.0,0.82
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.45986199363257296,0.4135412688229696,168.0,0.82
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.45986199363257296,0.40686658318929547,168.0,0.82
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.45986199363257296,0.4001918975556214,168.0,0.82
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.45986199363257296,0.3935172119219473,168.0,0.82
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.45986199363257296,0.38684252628827315,168.0,0.82
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.45986199363257296,0.380167840654599,168.0,0.82
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.45986199363257296,0.3734931550209249,168.0,0.82
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.45986199363257296,0.36681846938725077,168.0,0.82
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.45986199363257296,0.36014378375357664,168.0,0.82
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.45986199363257296,0.35346909811990257,168.0,0.82
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.45986199363257296,0.34679441248622844,168.0,0.82
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.45986199363257296,0.3401197268525543,168.0,0.82
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.45986199363257296,0.3334450412188802,168.0,0.82
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.45986199363257296,0.32677035558520606,168.0,0.82
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.45986199363257296,0.32009566995153194,168.0,0.82
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.45986199363257296,0.3134209843178578,168.0,0.82
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.4555116595923576,0.4402400113576661,168.0,0.83
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.4555116595923576,0.433565325723992,168.0,0.83
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.4555116595923576,0.42689064009031785,168.0,0.83
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.4555116595923576,0.4202159544566437,168.0,0.83
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.4555116595923576,0.4135412688229696,168.0,0.83
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.4555116595923576,0.40686658318929547,168.0,0.83
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.4555116595923576,0.4001918975556214,168.0,0.83
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.4555116595923576,0.3935172119219473,168.0,0.83
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.4555116595923576,0.38684252628827315,168.0,0.83
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.4555116595923576,0.380167840654599,168.0,0.83
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.4555116595923576,0.3734931550209249,168.0,0.83
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.4555116595923576,0.36681846938725077,168.0,0.83
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.4555116595923576,0.36014378375357664,168.0,0.83
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.4555116595923576,0.35346909811990257,168.0,0.83
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.4555116595923576,0.34679441248622844,168.0,0.83
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.4555116595923576,0.3401197268525543,168.0,0.83
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.4555116595923576,0.3334450412188802,168.0,0.83
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.4555116595923576,0.32677035558520606,168.0,0.83
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.4555116595923576,0.32009566995153194,168.0,0.83
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.4555116595923576,0.3134209843178578,168.0,0.83
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.4511613255521422,0.4402400113576661,168.0,0.84
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.4511613255521422,0.433565325723992,168.0,0.84
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.4511613255521422,0.42689064009031785,168.0,0.84
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.4511613255521422,0.4202159544566437,168.0,0.84
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.4511613255521422,0.4135412688229696,168.0,0.84
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.4511613255521422,0.40686658318929547,168.0,0.84
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.4511613255521422,0.4001918975556214,168.0,0.84
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.4511613255521422,0.3935172119219473,168.0,0.84
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.4511613255521422,0.38684252628827315,168.0,0.84
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.4511613255521422,0.380167840654599,168.0,0.84
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.4511613255521422,0.3734931550209249,168.0,0.84
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.4511613255521422,0.36681846938725077,168.0,0.84
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.4511613255521422,0.36014378375357664,168.0,0.84
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.4511613255521422,0.35346909811990257,168.0,0.84
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.4511613255521422,0.34679441248622844,168.0,0.84
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.4511613255521422,0.3401197268525543,168.0,0.84
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.4511613255521422,0.3334450412188802,168.0,0.84
